track_id,timestamp_s,x_mm,y_mm,angle_deg,cam_name
13935,40.9955,75.2108,74.8700,237.1897,Cam 1
13936,40.9955,105.0625,54.8294,309.4628,Cam 1
977,40.3000,288.7493,-64.8847,215.3577,Cam 3
993,40.3000,269.9143,-43.0888,296.8598,Cam 3
994,40.3000,307.3602,-61.4172,180.2313,Cam 3
992,40.4545,292.6393,-53.3273,345.2391,Cam 3
858,40.5318,286.4408,-51.2908,244.6097,Cam 3
978,40.5318,282.2885,-68.8690,197.6968,Cam 3
971,40.7636,293.1578,-57.3357,223.0203,Cam 3
1,40.9955,356.3313,-49.0336,276.9881,Cam 3
391,40.9955,300.7617,-62.1657,308.3755,Cam 3
519,40.9955,305.5465,-65.6535,228.9869,Cam 3
623,40.9955,285.1616,-57.2786,237.1311,Cam 3
938,40.9955,326.6074,-64.5676,330.7364,Cam 3
8681,40.3000,229.9947,-57.9513,224.6993,Cam 2
8702,40.3000,182.9740,-54.1783,208.8208,Cam 2
8905,40.3000,160.6484,-40.0130,320.0018,Cam 2
8916,40.3000,184.9294,-47.2581,265.4829,Cam 2
9004,40.3000,270.8361,-59.5242,249.2962,Cam 2
9011,40.3000,237.6469,-50.9942,218.0147,Cam 2
9017,40.3000,203.1214,-50.1981,195.0973,Cam 2
9024,40.3000,179.6075,-51.8206,353.9930,Cam 2
9026,40.3000,150.7401,-5.4654,235.6520,Cam 2
9030,40.3000,255.1871,-45.3616,312.0633,Cam 2
9031,40.3000,220.9755,-53.3927,233.1207,Cam 2
9033,40.3000,255.2274,-46.7683,350.7926,Cam 2
9034,40.3000,253.3133,-47.3262,257.0439,Cam 2
9036,40.3000,220.6894,-37.5419,265.1137,Cam 2
8954,40.3773,195.2505,-54.7283,183.8649,Cam 2
8961,40.3773,184.6312,-19.5217,315.6219,Cam 2
8981,40.3773,186.0917,-21.9012,243.9175,Cam 2
8924,40.4545,172.7367,-49.5218,359.9670,Cam 2
9006,40.4545,201.4784,-59.1458,180.2553,Cam 2
8862,40.5318,220.1213,-40.1391,259.5150,Cam 2
8967,40.5318,219.0362,-48.1136,245.7958,Cam 2
9027,40.5318,216.9976,-44.2929,217.1155,Cam 2
9032,40.5318,214.6982,-59.2490,203.0759,Cam 2
8939,40.6091,184.8878,-19.8938,339.5611,Cam 2
8941,40.6091,243.4644,-58.9500,215.6519,Cam 2
8970,40.6091,254.1195,-51.0372,212.1266,Cam 2
8983,40.6091,259.2511,-43.6601,327.6813,Cam 2
9019,40.6091,175.1168,-19.7385,340.9185,Cam 2
9028,40.6091,165.2283,-24.8560,308.9919,Cam 2
7661,40.6864,162.7218,-25.6807,281.0572,Cam 2
